cluster_id	total_hits	terminal_hits	left_hits	right_hits	terminal_fraction	expected_terminal_fraction	terminal_enrichment	median_width	mean_width	min_width	max_width	n_chromosomes	score
cluster_8297	14	0	0	0	0.0	0.003920968219582141	0.0	20.5	27.214285714285715	13	110	1	0.0
cluster_8298	7	0	0	0	0.0	0.003920968219582141	0.0	30	40.857142857142854	20	110	1	0.0
cluster_8299	3	0	0	0	0.0	0.003920968219582141	0.0	18	47.333333333333336	14	110	1	0.0
cluster_8300	5	0	0	0	0.0	0.003920968219582141	0.0	20	41	19	110	1	0.0
cluster_8301	4	0	0	0	0.0	0.003920968219582141	0.0	23.5	43.5	17	110	1	0.0
cluster_8302	3	0	0	0	0.0	0.003920968219582141	0.0	109	109	108	110	1	0.0
cluster_8303	3	0	0	0	0.0	0.003920968219582141	0.0	110	109.33333333333333	108	110	1	0.0
cluster_8305	50	0	0	0	0.0	0.003920968219582141	0.0	16.0	19.52	15	110	1	0.0
cluster_8306	18	0	0	0	0.0	0.003920968219582141	0.0	23.0	26.666666666666668	15	109	1	0.0
cluster_8307	21	0	0	0	0.0	0.003920968219582141	0.0	24	26.61904761904762	15	109	1	0.0
cluster_8308	16	0	0	0	0.0	0.003920968219582141	0.0	23.5	27.75	15	109	1	0.0
cluster_8309	8	0	0	0	0.0	0.003920968219582141	0.0	23.5	33.75	22	109	1	0.0
cluster_8310	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8311	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8312	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8313	11	0	0	0	0.0	0.003920968219582141	0.0	15	24.09090909090909	15	109	1	0.0
cluster_8314	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8315	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8316	6	0	0	0	0.0	0.003920968219582141	0.0	61.5	61.833333333333336	15	109	1	0.0
cluster_8317	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8318	2	0	0	0	0.0	0.003920968219582141	0.0	78.5	78.5	48	109	1	0.0
cluster_8319	9	0	0	0	0.0	0.003920968219582141	0.0	24	36.22222222222222	17	109	1	0.0
cluster_8320	4	0	0	0	0.0	0.003920968219582141	0.0	23.0	43.5	19	109	1	0.0
cluster_8321	2	0	0	0	0.0	0.003920968219582141	0.0	68.5	68.5	28	109	1	0.0
cluster_8322	16	0	0	0	0.0	0.003920968219582141	0.0	21.5	26.5625	14	109	1	0.0
cluster_8323	9	0	0	0	0.0	0.003920968219582141	0.0	21	34.22222222222222	15	109	1	0.0
cluster_8324	6	0	0	0	0.0	0.003920968219582141	0.0	27.5	39.333333333333336	15	109	1	0.0
cluster_8325	3	0	0	0	0.0	0.003920968219582141	0.0	69	65.33333333333333	18	109	1	0.0
cluster_8326	1	0	0	0	0.0	0.003920968219582141	0.0	109	109	109	109	1	0.0
cluster_8327	23	0	0	0	0.0	0.003920968219582141	0.0	16	22.434782608695652	15	109	1	0.0
cluster_8328	36	0	0	0	0.0	0.003920968219582141	0.0	20.0	22.11111111111111	15	108	1	0.0
cluster_8329	1	0	0	0	0.0	0.003920968219582141	0.0	108	108	108	108	1	0.0
cluster_8330	20	0	0	0	0.0	0.003920968219582141	0.0	23.0	26.55	14	108	1	0.0
cluster_8331	10	0	0	0	0.0	0.003920968219582141	0.0	22.0	29.2	15	108	1	0.0
cluster_8332	44	0	0	0	0.0	0.003920968219582141	0.0	23.0	24.227272727272727	11	108	1	0.0
cluster_8333	4	0	0	0	0.0	0.003920968219582141	0.0	16.0	38.75	15	108	1	0.0
cluster_8334	36	0	0	0	0.0	0.003920968219582141	0.0	23.0	25.36111111111111	19	108	1	0.0
cluster_8335	16	0	0	0	0.0	0.003920968219582141	0.0	23.5	28.4375	20	108	1	0.0
cluster_8336	7	0	0	0	0.0	0.003920968219582141	0.0	21	32.142857142857146	14	108	1	0.0
cluster_8337	5	0	0	0	0.0	0.003920968219582141	0.0	15	33.4	14	108	1	0.0
cluster_8338	4	0	0	0	0.0	0.003920968219582141	0.0	38.5	50.5	17	108	1	0.0
cluster_8340	4	0	0	0	0.0	0.003920968219582141	0.0	108.0	108	108	108	1	0.0
cluster_8341	2	0	0	0	0.0	0.003920968219582141	0.0	107.5	107.5	107	108	1	0.0
cluster_8342	3	0	0	0	0.0	0.003920968219582141	0.0	21	49	18	108	1	0.0
cluster_8343	1	0	0	0	0.0	0.003920968219582141	0.0	108	108	108	108	1	0.0
cluster_8344	12	0	0	0	0.0	0.003920968219582141	0.0	21.0	28.166666666666668	15	108	1	0.0
cluster_8345	17	0	0	0	0.0	0.003920968219582141	0.0	23	27.176470588235293	16	108	1	0.0
cluster_8346	9	0	0	0	0.0	0.003920968219582141	0.0	22	31.666666666666668	18	108	1	0.0
cluster_8347	7	0	0	0	0.0	0.003920968219582141	0.0	20	31.285714285714285	14	108	1	0.0
cluster_8348	2	0	0	0	0.0	0.003920968219582141	0.0	66.0	66	24	108	1	0.0
cluster_8349	1	0	0	0	0.0	0.003920968219582141	0.0	108	108	108	108	1	0.0
cluster_8350	1	0	0	0	0.0	0.003920968219582141	0.0	108	108	108	108	1	0.0
cluster_8351	1	0	0	0	0.0	0.003920968219582141	0.0	108	108	108	108	1	0.0
cluster_8352	1	0	0	0	0.0	0.003920968219582141	0.0	108	108	108	108	1	0.0
cluster_8353	11	0	0	0	0.0	0.003920968219582141	0.0	15	23.90909090909091	13	108	1	0.0
cluster_8354	3	0	0	0	0.0	0.003920968219582141	0.0	22	49.333333333333336	18	108	1	0.0
cluster_8355	8	0	0	0	0.0	0.003920968219582141	0.0	26.0	34.125	15	108	1	0.0
cluster_8356	2	0	0	0	0.0	0.003920968219582141	0.0	65.5	65.5	24	107	1	0.0
cluster_8357	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8358	20	0	0	0	0.0	0.003920968219582141	0.0	24.0	27.2	20	107	1	0.0
cluster_8359	43	0	0	0	0.0	0.003920968219582141	0.0	24	24.88372093023256	16	107	1	0.0
cluster_8360	78	0	0	0	0.0	0.003920968219582141	0.0	23.0	24.371794871794872	16	107	1	0.0
cluster_8361	21	0	0	0	0.0	0.003920968219582141	0.0	23	27.095238095238095	21	107	1	0.0
cluster_8362	4	0	0	0	0.0	0.003920968219582141	0.0	30.0	47.5	23	107	1	0.0
cluster_8363	17	0	0	0	0.0	0.003920968219582141	0.0	23	26.705882352941178	12	107	1	0.0
cluster_8364	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8365	7	0	0	0	0.0	0.003920968219582141	0.0	25	36	16	107	1	0.0
cluster_8366	18	0	0	0	0.0	0.003920968219582141	0.0	16.0	26.27777777777778	13	107	1	0.0
cluster_8367	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8368	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8369	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8370	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8371	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8372	9	0	0	0	0.0	0.003920968219582141	0.0	25	32.666666666666664	16	107	1	0.0
cluster_8373	21	0	0	0	0.0	0.003920968219582141	0.0	15	20.523809523809526	15	107	1	0.0
cluster_8374	4	0	0	0	0.0	0.003920968219582141	0.0	21.0	41	15	107	1	0.0
cluster_8375	8	0	0	0	0.0	0.003920968219582141	0.0	24.0	34.375	23	107	1	0.0
cluster_8376	3	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8377	2	0	0	0	0.0	0.003920968219582141	0.0	61.5	61.5	16	107	1	0.0
cluster_8378	2	0	0	0	0.0	0.003920968219582141	0.0	65.0	65	23	107	1	0.0
cluster_8380	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8381	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8382	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8383	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8384	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8385	65	0	0	0	0.0	0.003920968219582141	0.0	23	24.46153846153846	15	107	1	0.0
cluster_8386	5	0	0	0	0.0	0.003920968219582141	0.0	22	38	15	107	1	0.0
cluster_8387	19	0	0	0	0.0	0.003920968219582141	0.0	23	25.42105263157895	14	107	1	0.0
cluster_8388	43	0	0	0	0.0	0.003920968219582141	0.0	24	25.11627906976744	15	107	1	0.0
cluster_8389	10	0	0	0	0.0	0.003920968219582141	0.0	21.0	29.7	17	107	1	0.0
cluster_8390	2	0	0	0	0.0	0.003920968219582141	0.0	107.0	107	107	107	1	0.0
cluster_8391	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8392	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8393	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8394	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8395	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8396	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8397	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8398	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8399	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8400	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8401	4	0	0	0	0.0	0.003920968219582141	0.0	102.5	102.25	97	107	1	0.0
cluster_8402	3	0	0	0	0.0	0.003920968219582141	0.0	100	101.33333333333333	97	107	1	0.0
cluster_8403	5	0	0	0	0.0	0.003920968219582141	0.0	22	37.2	15	107	1	0.0
cluster_8404	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8405	1	0	0	0	0.0	0.003920968219582141	0.0	107	107	107	107	1	0.0
cluster_8407	2	0	0	0	0.0	0.003920968219582141	0.0	107.0	107	107	107	1	0.0
cluster_8408	15	0	0	0	0.0	0.003920968219582141	0.0	20	26.4	19	107	1	0.0
cluster_8409	6	0	0	0	0.0	0.003920968219582141	0.0	22.0	35.333333333333336	17	106	1	0.0
cluster_8410	31	0	0	0	0.0	0.003920968219582141	0.0	23	25.774193548387096	14	106	1	0.0
cluster_8411	42	0	0	0	0.0	0.003920968219582141	0.0	23.0	24.547619047619047	15	106	1	0.0
cluster_8412	17	0	0	0	0.0	0.003920968219582141	0.0	24	27.41176470588235	15	106	1	0.0
cluster_8413	28	0	0	0	0.0	0.003920968219582141	0.0	23.0	25.035714285714285	15	106	1	0.0
cluster_8414	40	0	0	0	0.0	0.003920968219582141	0.0	23.0	23.075	16	106	1	0.0
cluster_8415	30	0	0	0	0.0	0.003920968219582141	0.0	21.5	24.333333333333332	19	106	1	0.0
cluster_8416	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8417	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8418	34	0	0	0	0.0	0.003920968219582141	0.0	23.0	25.441176470588236	15	106	1	0.0
cluster_8419	15	0	0	0	0.0	0.003920968219582141	0.0	24	29.4	20	106	1	0.0
cluster_8420	2	0	0	0	0.0	0.003920968219582141	0.0	59.5	59.5	13	106	1	0.0
cluster_8421	22	0	0	0	0.0	0.003920968219582141	0.0	15.0	19.5	14	106	1	0.0
cluster_8422	6	0	0	0	0.0	0.003920968219582141	0.0	21.0	33.166666666666664	11	106	1	0.0
cluster_8423	49	0	0	0	0.0	0.003920968219582141	0.0	23	24.06122448979592	15	106	1	0.0
cluster_8424	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8425	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8426	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8427	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8428	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8429	8	0	0	0	0.0	0.003920968219582141	0.0	30.0	36.5	15	106	1	0.0
cluster_8430	6	0	0	0	0.0	0.003920968219582141	0.0	28.0	38.5	18	106	1	0.0
cluster_8432	6	0	0	0	0.0	0.003920968219582141	0.0	20.0	33.5	17	106	1	0.0
cluster_8433	2	0	0	0	0.0	0.003920968219582141	0.0	105.5	105.5	105	106	1	0.0
cluster_8434	1	0	0	0	0.0	0.003920968219582141	0.0	106	106	106	106	1	0.0
cluster_8435	31	0	0	0	0.0	0.003920968219582141	0.0	20	23.967741935483872	16	106	1	0.0
cluster_8436	16	0	0	0	0.0	0.003920968219582141	0.0	24.0	27.5625	20	105	1	0.0
cluster_8437	59	0	0	0	0.0	0.003920968219582141	0.0	24	23.728813559322035	11	105	1	0.0
cluster_8438	20	0	0	0	0.0	0.003920968219582141	0.0	20.0	24.45	15	105	1	0.0
cluster_8439	11	0	0	0	0.0	0.003920968219582141	0.0	24	30.09090909090909	19	105	1	0.0
cluster_8440	4	0	0	0	0.0	0.003920968219582141	0.0	57.0	59.75	20	105	1	0.0
cluster_8441	22	0	0	0	0.0	0.003920968219582141	0.0	20.0	24.772727272727273	15	105	1	0.0
cluster_8442	17	0	0	0	0.0	0.003920968219582141	0.0	19	24.764705882352942	14	105	1	0.0
cluster_8443	1	0	0	0	0.0	0.003920968219582141	0.0	105	105	105	105	1	0.0
cluster_8444	6	0	0	0	0.0	0.003920968219582141	0.0	19.5	33.666666666666664	15	105	1	0.0
cluster_8445	6	0	0	0	0.0	0.003920968219582141	0.0	24.0	37.166666666666664	22	105	1	0.0
cluster_8446	5	0	0	0	0.0	0.003920968219582141	0.0	29	40.8	14	105	1	0.0
cluster_8447	2	0	0	0	0.0	0.003920968219582141	0.0	60.5	60.5	16	105	1	0.0
cluster_8448	21	0	0	0	0.0	0.003920968219582141	0.0	15	19.857142857142858	15	105	1	0.0
cluster_8450	23	0	0	0	0.0	0.003920968219582141	0.0	24	29.565217391304348	13	105	1	0.0
cluster_8451	3	0	0	0	0.0	0.003920968219582141	0.0	16	45	14	105	1	0.0
cluster_8452	20	0	0	0	0.0	0.003920968219582141	0.0	16.0	22.05	15	104	1	0.0
cluster_8453	9	0	0	0	0.0	0.003920968219582141	0.0	22	30.11111111111111	15	104	1	0.0
cluster_8454	14	0	0	0	0.0	0.003920968219582141	0.0	22.5	27.357142857142858	17	104	1	0.0
cluster_8455	20	0	0	0	0.0	0.003920968219582141	0.0	23.0	26.5	18	104	1	0.0
cluster_8457	44	0	0	0	0.0	0.003920968219582141	0.0	24.0	23.613636363636363	15	104	1	0.0
cluster_8458	39	0	0	0	0.0	0.003920968219582141	0.0	23	24.17948717948718	11	104	1	0.0
cluster_8459	1	0	0	0	0.0	0.003920968219582141	0.0	104	104	104	104	1	0.0
cluster_8460	8	0	0	0	0.0	0.003920968219582141	0.0	20.0	30.25	18	104	1	0.0
cluster_8461	13	0	0	0	0.0	0.003920968219582141	0.0	22	26.23076923076923	15	104	1	0.0
cluster_8462	10	0	0	0	0.0	0.003920968219582141	0.0	15.0	38.8	15	104	1	0.0
cluster_8463	7	0	0	0	0.0	0.003920968219582141	0.0	22	34.142857142857146	16	104	1	0.0
cluster_8464	2	0	0	0	0.0	0.003920968219582141	0.0	60.5	60.5	17	104	1	0.0
cluster_8465	6	0	0	0	0.0	0.003920968219582141	0.0	71.5	64.66666666666667	23	104	1	0.0
cluster_8466	6	0	0	0	0.0	0.003920968219582141	0.0	38.5	46.333333333333336	15	104	1	0.0
cluster_8467	8	0	0	0	0.0	0.003920968219582141	0.0	19.5	39.625	18	104	1	0.0
cluster_8468	5	0	0	0	0.0	0.003920968219582141	0.0	25	36.8	11	104	1	0.0
cluster_8469	10	0	0	0	0.0	0.003920968219582141	0.0	22.5	29.4	15	104	1	0.0
cluster_8470	5	0	0	0	0.0	0.003920968219582141	0.0	19	35.6	18	104	1	0.0
cluster_8471	2	0	0	0	0.0	0.003920968219582141	0.0	61.0	61	18	104	1	0.0
cluster_8472	10	0	0	0	0.0	0.003920968219582141	0.0	25.5	32	15	104	1	0.0
cluster_8473	1	0	0	0	0.0	0.003920968219582141	0.0	104	104	104	104	1	0.0
cluster_8474	119	0	0	0	0.0	0.003920968219582141	0.0	15	16.445378151260503	14	104	1	0.0
cluster_8475	5	0	0	0	0.0	0.003920968219582141	0.0	33	44.8	24	104	1	0.0
cluster_8476	9	0	0	0	0.0	0.003920968219582141	0.0	19	30.666666666666668	15	104	1	0.0
cluster_8477	12	0	0	0	0.0	0.003920968219582141	0.0	20.0	26.5	14	104	1	0.0
cluster_8478	32	0	0	0	0.0	0.003920968219582141	0.0	23.0	24.75	11	103	1	0.0
cluster_8479	7	0	0	0	0.0	0.003920968219582141	0.0	24	34.57142857142857	17	103	1	0.0
cluster_8480	30	0	0	0	0.0	0.003920968219582141	0.0	23.0	24.833333333333332	15	103	1	0.0
cluster_8481	62	0	0	0	0.0	0.003920968219582141	0.0	23.0	23.629032258064516	14	103	1	0.0
cluster_8482	1	0	0	0	0.0	0.003920968219582141	0.0	103	103	103	103	1	0.0
cluster_8483	22	0	0	0	0.0	0.003920968219582141	0.0	22.5	25.318181818181817	15	103	1	0.0
cluster_8484	2	0	0	0	0.0	0.003920968219582141	0.0	67.0	67	31	103	1	0.0
cluster_8485	1	0	0	0	0.0	0.003920968219582141	0.0	103	103	103	103	1	0.0
cluster_8486	5	0	0	0	0.0	0.003920968219582141	0.0	19	35.4	16	103	1	0.0
cluster_8487	3	0	0	0	0.0	0.003920968219582141	0.0	36	53	20	103	1	0.0
cluster_8488	3	0	0	0	0.0	0.003920968219582141	0.0	68	65	24	103	1	0.0
cluster_8489	4	0	0	0	0.0	0.003920968219582141	0.0	21.0	40.75	18	103	1	0.0
cluster_8490	2	0	0	0	0.0	0.003920968219582141	0.0	61.5	61.5	20	103	1	0.0
cluster_8491	1	0	0	0	0.0	0.003920968219582141	0.0	103	103	103	103	1	0.0
cluster_8492	3	0	0	0	0.0	0.003920968219582141	0.0	93	69	11	103	1	0.0
cluster_8493	18	0	0	0	0.0	0.003920968219582141	0.0	22.0	28.444444444444443	15	103	1	0.0
cluster_8494	19	0	0	0	0.0	0.003920968219582141	0.0	20	24.68421052631579	15	103	1	0.0
cluster_8496	25	0	0	0	0.0	0.003920968219582141	0.0	19	21.24	15	103	1	0.0
cluster_8497	2	0	0	0	0.0	0.003920968219582141	0.0	61.5	61.5	20	103	1	0.0
cluster_8498	63	0	0	0	0.0	0.003920968219582141	0.0	20	21.761904761904763	12	103	1	0.0
cluster_8499	57	0	0	0	0.0	0.003920968219582141	0.0	23	23.666666666666668	15	102	1	0.0
cluster_8500	5	0	0	0	0.0	0.003920968219582141	0.0	23	37.8	17	102	1	0.0
cluster_8501	77	0	0	0	0.0	0.003920968219582141	0.0	24	24.246753246753247	16	102	1	0.0
cluster_8502	33	0	0	0	0.0	0.003920968219582141	0.0	24	25.151515151515152	15	102	1	0.0
cluster_8503	10	0	0	0	0.0	0.003920968219582141	0.0	20.0	27.2	13	102	1	0.0
cluster_8504	7	0	0	0	0.0	0.003920968219582141	0.0	42	48	24	102	1	0.0
cluster_8505	2	0	0	0	0.0	0.003920968219582141	0.0	68.5	68.5	35	102	1	0.0
cluster_8506	6	0	0	0	0.0	0.003920968219582141	0.0	22.0	36.333333333333336	18	102	1	0.0
cluster_8507	11	0	0	0	0.0	0.003920968219582141	0.0	21	30.90909090909091	15	102	1	0.0
cluster_8508	1	0	0	0	0.0	0.003920968219582141	0.0	102	102	102	102	1	0.0
cluster_8509	35	0	0	0	0.0	0.003920968219582141	0.0	23	24.457142857142856	15	102	1	0.0
cluster_8510	3	0	0	0	0.0	0.003920968219582141	0.0	24	49.666666666666664	23	102	1	0.0
cluster_8511	3	0	0	0	0.0	0.003920968219582141	0.0	22	46	14	102	1	0.0
cluster_8512	21	0	0	0	0.0	0.003920968219582141	0.0	15	20.38095238095238	15	102	1	0.0
cluster_8513	14	0	0	0	0.0	0.003920968219582141	0.0	20.0	29.571428571428573	15	102	1	0.0
cluster_8514	3	0	0	0	0.0	0.003920968219582141	0.0	18	45.333333333333336	16	102	1	0.0
cluster_8515	16	0	0	0	0.0	0.003920968219582141	0.0	20.0	30.3125	18	102	1	0.0
cluster_8516	13	0	0	0	0.0	0.003920968219582141	0.0	20	28.615384615384617	16	102	1	0.0
cluster_8518	13	0	0	0	0.0	0.003920968219582141	0.0	27	42	15	102	1	0.0
cluster_8519	6	0	0	0	0.0	0.003920968219582141	0.0	23.5	35.666666666666664	20	102	1	0.0
cluster_8520	1	0	0	0	0.0	0.003920968219582141	0.0	101	101	101	101	1	0.0
cluster_8521	4	0	0	0	0.0	0.003920968219582141	0.0	22.0	39.5	13	101	1	0.0
cluster_8522	6	0	0	0	0.0	0.003920968219582141	0.0	23.5	35.166666666666664	17	101	1	0.0
cluster_8523	26	0	0	0	0.0	0.003920968219582141	0.0	24.0	26.307692307692307	21	101	1	0.0
cluster_8524	4	0	0	0	0.0	0.003920968219582141	0.0	27.0	43.5	19	101	1	0.0
cluster_8525	1	0	0	0	0.0	0.003920968219582141	0.0	101	101	101	101	1	0.0
cluster_8526	4	0	0	0	0.0	0.003920968219582141	0.0	22.0	40.75	18	101	1	0.0
cluster_8527	14	0	0	0	0.0	0.003920968219582141	0.0	24.0	30.642857142857142	15	101	1	0.0
cluster_8528	2	0	0	0	0.0	0.003920968219582141	0.0	62.0	62	23	101	1	0.0
cluster_8529	3	0	0	0	0.0	0.003920968219582141	0.0	34	51.666666666666664	20	101	1	0.0
cluster_8530	4	0	0	0	0.0	0.003920968219582141	0.0	21.5	40.5	18	101	1	0.0
cluster_8531	5	0	0	0	0.0	0.003920968219582141	0.0	23	39.6	19	101	1	0.0
cluster_8532	22	0	0	0	0.0	0.003920968219582141	0.0	23.0	26.40909090909091	16	101	1	0.0
cluster_8533	3	0	0	0	0.0	0.003920968219582141	0.0	28	51.333333333333336	25	101	1	0.0
cluster_8534	1	0	0	0	0.0	0.003920968219582141	0.0	101	101	101	101	1	0.0
cluster_8535	14	0	0	0	0.0	0.003920968219582141	0.0	18.5	23.857142857142858	15	101	1	0.0
cluster_8536	25	0	0	0	0.0	0.003920968219582141	0.0	16	22.64	14	101	1	0.0
cluster_8537	62	0	0	0	0.0	0.003920968219582141	0.0	11.0	15.225806451612904	11	101	1	0.0
cluster_8539	34	0	0	0	0.0	0.003920968219582141	0.0	24.0	24.970588235294116	14	100	1	0.0
cluster_8540	9	0	0	0	0.0	0.003920968219582141	0.0	24	32.22222222222222	22	100	1	0.0
cluster_8541	16	0	0	0	0.0	0.003920968219582141	0.0	20.0	24.125	14	100	1	0.0
cluster_8543	41	0	0	0	0.0	0.003920968219582141	0.0	24	25.853658536585368	20	100	1	0.0
cluster_8544	34	0	0	0	0.0	0.003920968219582141	0.0	24.0	25.294117647058822	16	100	1	0.0
cluster_8545	4	0	0	0	0.0	0.003920968219582141	0.0	20.5	39	15	100	1	0.0
cluster_8546	5	0	0	0	0.0	0.003920968219582141	0.0	24	36.4	15	100	1	0.0
cluster_8547	10	0	0	0	0.0	0.003920968219582141	0.0	16.0	25.8	15	100	1	0.0
cluster_8548	2	0	0	0	0.0	0.003920968219582141	0.0	57.5	57.5	15	100	1	0.0
cluster_8549	3	0	0	0	0.0	0.003920968219582141	0.0	26	48	18	100	1	0.0
cluster_8550	1	0	0	0	0.0	0.003920968219582141	0.0	100	100	100	100	1	0.0
cluster_8551	1	0	0	0	0.0	0.003920968219582141	0.0	100	100	100	100	1	0.0
cluster_8552	1	0	0	0	0.0	0.003920968219582141	0.0	100	100	100	100	1	0.0
cluster_8554	6	0	0	0	0.0	0.003920968219582141	0.0	24.5	34.833333333333336	14	100	1	0.0
cluster_8555	10	0	0	0	0.0	0.003920968219582141	0.0	19.0	26.9	15	100	1	0.0
cluster_8556	20	0	0	0	0.0	0.003920968219582141	0.0	22.5	25	15	100	1	0.0
cluster_8557	3	0	0	0	0.0	0.003920968219582141	0.0	19	45.333333333333336	17	100	1	0.0
cluster_8558	4	0	0	0	0.0	0.003920968219582141	0.0	30.0	45	20	100	1	0.0
cluster_8559	14	0	0	0	0.0	0.003920968219582141	0.0	26.0	32.142857142857146	16	100	1	0.0
cluster_8560	2	0	0	0	0.0	0.003920968219582141	0.0	55.5	55.5	11	100	1	0.0
cluster_8561	12	0	0	0	0.0	0.003920968219582141	0.0	20.0	27.75	15	100	1	0.0
cluster_8562	42	0	0	0	0.0	0.003920968219582141	0.0	20.0	24.5	15	100	1	0.0
cluster_8563	4	0	0	0	0.0	0.003920968219582141	0.0	56.5	57.25	16	100	1	0.0
cluster_8564	46	0	0	0	0.0	0.003920968219582141	0.0	18.5	20.565217391304348	15	100	1	0.0
cluster_8565	2	0	0	0	0.0	0.003920968219582141	0.0	66.5	66.5	33	100	1	0.0
cluster_8566	12	0	0	0	0.0	0.003920968219582141	0.0	20.0	28.083333333333332	14	100	1	0.0
cluster_8567	7	0	0	0	0.0	0.003920968219582141	0.0	20	29.571428571428573	14	100	1	0.0
cluster_8568	40	0	0	0	0.0	0.003920968219582141	0.0	20.0	22.475	19	100	1	0.0
cluster_8569	15	0	0	0	0.0	0.003920968219582141	0.0	20	25.466666666666665	11	100	1	0.0
cluster_8570	6	0	0	0	0.0	0.003920968219582141	0.0	21.5	35.333333333333336	19	100	1	0.0
cluster_8571	48	0	0	0	0.0	0.003920968219582141	0.0	15.0	20	14	100	1	0.0
cluster_8572	17	0	0	0	0.0	0.003920968219582141	0.0	24	35.411764705882355	20	100	1	0.0
cluster_8573	30	0	0	0	0.0	0.003920968219582141	0.0	23.5	29.333333333333332	19	100	1	0.0
cluster_8574	2	0	0	0	0.0	0.003920968219582141	0.0	89.0	89	79	99	1	0.0
cluster_8576	34	0	0	0	0.0	0.003920968219582141	0.0	23.0	25.41176470588235	15	99	1	0.0
cluster_8577	56	0	0	0	0.0	0.003920968219582141	0.0	23.0	23.875	13	99	1	0.0
cluster_8578	16	0	0	0	0.0	0.003920968219582141	0.0	22.5	27.75	15	99	1	0.0
cluster_8579	6	0	0	0	0.0	0.003920968219582141	0.0	20.0	33	19	99	1	0.0
cluster_8580	45	0	0	0	0.0	0.003920968219582141	0.0	23	24.333333333333332	15	99	1	0.0
cluster_8581	21	0	0	0	0.0	0.003920968219582141	0.0	24	26.666666666666668	14	99	1	0.0
cluster_8582	7	0	0	0	0.0	0.003920968219582141	0.0	98	98	97	99	1	0.0
cluster_8583	1	0	0	0	0.0	0.003920968219582141	0.0	99	99	99	99	1	0.0
cluster_8584	7	0	0	0	0.0	0.003920968219582141	0.0	20	31.428571428571427	17	99	1	0.0
cluster_8585	1	0	0	0	0.0	0.003920968219582141	0.0	99	99	99	99	1	0.0
cluster_8586	8	0	0	0	0.0	0.003920968219582141	0.0	21.5	30.5	18	99	1	0.0
cluster_8587	4	0	0	0	0.0	0.003920968219582141	0.0	20.0	39.5	19	99	1	0.0
cluster_8588	4	0	0	0	0.0	0.003920968219582141	0.0	34.5	46.75	19	99	1	0.0
